timestamp,proc_stat_cpu_all,proc_stat_cpu_guest,proc_stat_cpu_idle,proc_stat_cpu_iowait,proc_stat_cpu_irq,proc_stat_cpu_nguest,proc_stat_cpu_nice,proc_stat_cpu_num,proc_stat_cpu_soft,proc_stat_cpu_steal,proc_stat_cpu_sys,proc_stat_cpu_user
1458856748,8,2,92,0,0,0,0,24,2,0,1,2
1458856749,8,2,92,0,0,0,0,24,2,0,1,2
1458856750,8,2,92,0,0,0,0,24,2,0,1,2
1458856752,7,2,93,0,0,0,0,24,2,0,1,2
1458856753,9,2,91,0,0,0,0,24,3,0,1,2
1458856754,10,2,90,0,0,0,0,24,3,0,1,3
1458856755,8,2,92,0,0,0,0,24,2,0,1,2
1458856756,9,2,91,0,0,0,0,24,3,0,1,2
1458856757,9,2,91,0,0,0,0,24,2,0,1,3
1458856758,0,3,113,0,0,0,0,24,3,0,2,3
1458856759,8,1,92,0,0,0,0,24,2,0,1,2
1458856760,10,2,90,0,0,0,0,24,2,0,1,3
1458856761,8,2,92,0,0,0,0,24,2,0,1,2
1458856762,8,1,92,0,0,0,0,24,2,0,1,2
1458856763,9,2,91,0,0,0,0,24,2,0,1,3
1458856764,9,2,91,0,0,0,0,24,2,0,1,2
1458856765,8,1,92,0,0,0,0,24,2,0,1,1
1458856766,9,2,91,0,0,0,0,24,2,0,1,3
1458856767,9,2,91,0,0,0,0,24,2,0,1,2
1458856768,0,2,113,0,0,0,0,24,3,0,2,3
1458856769,8,2,92,0,0,0,0,24,2,0,1,2
1458856770,9,2,91,0,0,0,0,24,2,0,1,2
1458856771,9,2,91,0,0,0,0,24,2,0,1,2
1458856772,8,2,92,0,0,0,0,24,2,0,1,2
1458856773,10,2,90,0,0,0,0,24,2,0,1,3
1458856774,8,1,92,0,0,0,0,24,2,0,1,2
1458856775,9,2,91,0,0,0,0,24,2,0,1,2
1458856776,8,2,92,0,0,0,0,24,2,0,1,2
1458856777,8,2,92,0,0,0,0,24,2,0,1,2
1458856779,0,2,114,0,0,0,0,24,3,0,2,3
1458856780,9,2,91,0,0,0,0,24,2,0,1,3
1458856781,9,2,91,0,0,0,0,24,2,0,1,2
1458856782,9,2,91,0,0,0,0,24,2,0,1,2
1458856783,9,2,91,0,0,0,0,24,2,0,1,2
1458856784,8,2,92,0,0,0,0,24,2,0,1,3
1458856785,9,2,91,0,0,0,0,24,3,0,1,2
1458856786,10,2,90,0,0,0,0,24,3,0,1,3
1458856787,7,2,93,0,0,0,0,24,2,0,1,2
1458856788,8,1,92,0,0,0,0,24,2,0,1,2
1458856789,0,3,113,0,0,0,0,24,3,0,2,3
1458856790,9,2,91,0,0,0,0,24,2,0,1,2
1458856791,7,1,93,0,0,0,0,24,2,0,1,2
1458856792,9,2,91,0,0,0,0,24,2,0,1,3
1458856793,8,2,92,0,0,0,0,24,2,0,1,2
1458856794,8,1,92,0,0,0,0,24,2,0,1,2
1458856795,8,2,92,0,0,0,0,24,2,0,1,3
1458856796,10,2,90,0,0,0,0,24,3,0,1,3
1458856797,7,1,93,0,0,0,0,24,2,0,1,2
1458856798,9,2,91,0,0,0,0,24,3,0,1,3
1458856799,0,3,113,0,0,0,0,24,3,0,2,3
1458856800,8,2,92,0,0,0,0,24,2,0,1,2
1458856801,12,2,88,0,0,0,0,24,3,0,1,4
1458856802,10,2,90,0,0,0,0,24,3,0,1,3
1458856804,9,2,91,0,0,0,0,24,2,0,1,3
1458856805,8,2,92,0,0,0,0,24,2,0,1,2
1458856806,9,2,91,0,0,0,0,24,2,0,1,2
1458856807,8,2,92,0,0,0,0,24,2,0,1,2
1458856808,8,2,92,0,0,0,0,24,2,0,1,2
1458856809,7,2,93,0,0,0,0,24,2,0,1,2
1458856810,0,3,117,0,0,0,0,24,3,0,2,3
1458856811,7,1,93,0,0,0,0,24,2,0,1,2
1458856812,9,2,91,0,0,0,0,24,2,0,1,3
1458856813,9,2,91,0,0,0,0,24,2,0,1,2
1458856814,10,2,90,0,0,0,0,24,3,0,1,2
1458856815,9,2,91,0,0,0,0,24,2,0,1,2
1458856816,9,2,91,0,0,0,0,24,2,0,1,2
1458856817,8,2,92,0,0,0,0,24,3,0,1,2
1458856818,10,2,90,0,0,0,0,24,2,0,1,3
1458856819,9,2,91,0,0,0,0,24,2,0,1,3
1458856820,0,2,117,0,0,0,0,24,3,0,2,3
1458856821,9,2,91,0,0,0,0,24,2,0,1,2
1458856822,8,2,92,0,0,0,0,24,2,0,1,2
1458856823,8,2,92,0,0,0,0,24,2,0,1,2
1458856824,9,2,91,0,0,0,0,24,2,0,1,2
1458856825,9,2,91,0,0,0,0,24,2,0,1,3
1458856826,8,1,92,0,0,0,0,24,2,0,1,2
1458856827,9,2,91,0,0,0,0,24,2,0,1,2
1458856829,0,3,146,0,0,0,0,24,4,0,1,4
1458856830,9,2,91,0,0,0,0,24,2,0,1,3
1458856831,0,3,111,0,0,0,0,24,4,0,2,3
1458856832,9,2,91,0,0,0,0,24,3,0,1,2
1458856833,10,2,90,0,0,0,0,24,3,0,1,3
1458856834,9,2,91,0,0,0,0,24,2,0,1,3
1458856835,8,2,92,0,0,0,0,24,2,0,1,2
1458856836,9,2,91,0,0,0,0,24,2,0,1,2
1458856837,8,2,92,0,0,0,0,24,2,0,1,2
1458856838,8,1,92,0,0,0,0,24,2,0,1,2
1458856839,10,2,90,0,0,0,0,24,2,0,1,3
1458856840,9,2,91,0,0,0,0,24,2,0,1,2
1458856842,0,2,113,0,0,0,0,24,2,0,2,3
1458856843,8,2,92,0,0,0,0,24,2,0,1,2
1458856844,9,2,91,0,0,0,0,24,2,0,1,3
1458856845,9,2,91,0,0,0,0,24,2,0,1,2
1458856846,9,2,91,0,0,0,0,24,2,0,1,2
1458856847,8,2,92,0,0,0,0,24,2,0,1,2
1458856848,9,1,91,0,0,0,0,24,2,0,1,2
1458856849,9,2,91,0,0,0,0,24,2,0,1,3
1458856850,9,2,91,0,0,0,0,24,2,0,1,3
1458856851,8,1,92,0,0,0,0,24,2,0,1,2
1458856852,0,3,115,0,0,0,0,24,4,0,2,3
1458856853,9,2,91,0,0,0,0,24,2,0,1,2
1458856854,9,2,91,0,0,0,0,24,2,0,1,2
1458856855,9,2,91,0,0,0,0,24,2,0,1,2
1458856856,10,2,90,0,0,0,0,24,2,0,1,3
1458856857,9,2,91,0,0,0,0,24,2,0,1,2
1458856858,8,2,92,0,0,0,0,24,3,0,1,2
1458856859,8,2,92,0,0,0,0,24,2,0,1,2
1458856860,8,2,92,0,0,0,0,24,2,0,1,2
1458856861,8,2,92,0,0,0,0,24,2,0,1,2
1458856862,0,3,113,0,0,0,0,24,3,0,2,3
1458856863,9,2,91,0,0,0,0,24,2,0,1,3
1458856864,8,2,92,0,0,0,0,24,2,0,1,2
1458856865,8,2,92,0,0,0,0,24,3,0,1,3
1458856867,9,2,91,0,0,0,0,24,2,0,1,2
1458856868,8,1,92,0,0,0,0,24,2,0,1,2
1458856869,8,2,92,0,0,0,0,24,2,0,1,2
1458856870,7,2,93,0,0,0,0,24,2,0,1,2
1458856871,7,1,93,0,0,0,0,24,2,0,1,1
1458856872,10,2,90,0,0,0,0,24,2,0,1,3
1458856873,0,3,114,0,0,0,0,24,3,0,2,3
1458856874,9,2,91,0,0,0,0,24,2,0,1,2
1458856875,9,2,91,0,0,0,0,24,2,0,1,3
1458856876,9,2,91,0,0,0,0,24,2,0,1,3
1458856877,8,1,92,0,0,0,0,24,2,0,1,2
1458856878,10,2,90,0,0,0,0,24,3,0,1,2
1458856879,9,2,91,0,0,0,0,24,2,0,1,2
1458856880,9,2,91,0,0,0,0,24,2,0,1,2
1458856881,8,2,92,0,0,0,0,24,2,0,1,2
1458856882,9,2,91,0,0,0,0,24,2,0,1,3
1458856883,0,3,115,0,0,0,0,24,3,0,2,3
1458856884,8,2,92,0,0,0,0,24,2,0,1,2
1458856885,9,2,91,0,0,0,0,24,2,0,1,3
1458856886,8,2,92,0,0,0,0,24,2,0,1,2
1458856887,8,1,92,0,0,0,0,24,2,0,1,2
1458856888,9,2,91,0,0,0,0,24,2,0,1,2
1458856889,8,2,92,0,0,0,0,24,2,0,1,2
1458856890,7,1,93,0,0,0,0,24,2,0,1,2
1458856891,9,3,91,0,0,0,0,24,2,0,1,3
1458856892,8,2,92,0,0,0,0,24,2,0,1,2
1458856894,0,2,114,0,0,0,0,24,4,0,2,3
1458856895,10,2,90,0,0,0,0,24,2,0,1,3
1458856896,9,2,91,0,0,0,0,24,3,0,1,2
1458856897,8,2,92,0,0,0,0,24,2,0,1,2
1458856898,9,2,91,0,0,0,0,24,2,0,1,3
1458856899,8,2,92,0,0,0,0,24,2,0,1,2
1458856900,8,1,92,0,0,0,0,24,2,0,1,2
1458856901,8,2,92,0,0,0,0,24,2,0,1,3
1458856902,8,2,92,0,0,0,0,24,2,0,1,3
1458856903,8,1,92,0,0,0,0,24,2,0,1,2
1458856904,0,3,114,0,0,0,0,24,3,0,2,3
1458856905,9,2,91,0,0,0,0,24,2,0,1,2
1458856906,9,2,91,0,0,0,0,24,2,0,1,2
1458856907,8,1,92,0,0,0,0,24,2,0,1,2
1458856908,10,2,90,0,0,0,0,24,3,0,1,2
1458856909,9,2,91,0,0,0,0,24,2,0,1,2
1458856910,9,2,91,0,0,0,0,24,2,0,1,2
1458856911,9,2,91,0,0,0,0,24,2,0,1,3
1458856912,8,1,92,0,0,0,0,24,2,0,1,2
1458856913,8,2,92,0,0,0,0,24,2,0,1,2
1458856914,0,3,114,0,0,0,0,24,3,0,2,3
1458856915,7,2,93,0,0,0,0,24,2,0,1,2
1458856917,8,1,92,0,0,0,0,24,2,0,1,2
1458856918,8,2,92,0,0,0,0,24,2,0,1,3
1458856919,9,2,91,0,0,0,0,24,3,0,1,2
1458856920,8,2,92,0,0,0,0,24,3,0,1,2
1458856921,8,2,92,0,0,0,0,24,2,0,1,2
1458856922,10,2,90,0,0,0,0,24,2,0,1,3
1458856923,8,2,92,0,0,0,0,24,2,0,1,2
1458856924,10,2,90,0,0,0,0,24,2,0,1,3
1458856925,0,3,116,0,0,0,0,24,3,0,2,3
1458856926,8,2,92,0,0,0,0,24,2,0,1,2
1458856927,8,2,92,0,0,0,0,24,2,0,1,2
1458856928,9,2,91,0,0,0,0,24,2,0,1,3
1458856929,8,2,92,0,0,0,0,24,2,0,1,2
1458856930,9,2,91,0,0,0,0,24,2,0,1,2
1458856931,8,2,92,0,0,0,0,24,2,0,1,2
1458856932,9,2,91,0,0,0,0,24,2,0,1,2
1458856933,9,2,91,0,0,0,0,24,2,0,1,2
1458856934,9,2,91,0,0,0,0,24,2,0,1,3
1458856935,0,2,116,0,0,0,0,24,3,0,3,3
1458856936,7,1,93,0,0,0,0,24,2,0,1,2
1458856937,8,2,92,0,0,0,0,24,2,0,1,3
1458856938,8,2,92,0,0,0,0,24,2,0,1,2
1458856939,8,1,92,0,0,0,0,24,2,0,1,2
1458856940,10,3,90,0,0,0,0,24,3,0,1,3
1458856941,9,2,91,0,0,0,0,24,2,0,1,2
1458856942,8,2,92,0,0,0,0,24,2,0,1,2
1458856943,9,2,91,0,0,0,0,24,2,0,1,3
1458856944,8,2,92,0,0,0,0,24,2,0,1,2
1458856946,0,3,113,0,0,0,0,24,3,0,2,3
1458856947,7,2,93,0,0,0,0,24,2,0,1,2
1458856948,9,2,91,0,0,0,0,24,2,0,1,3
1458856949,8,1,92,0,0,0,0,24,2,0,1,2
1458856950,9,2,91,0,0,0,0,24,2,0,1,2
1458856951,9,2,91,0,0,0,0,24,2,0,1,2
1458856952,8,2,92,0,0,0,0,24,2,0,1,2
1458856953,9,2,91,0,0,0,0,24,2,0,1,2
1458856954,0,3,145,0,0,0,0,24,4,0,2,4
1458856955,8,2,92,0,0,0,0,24,2,0,1,3
1458856957,0,3,135,0,0,0,0,24,4,0,3,4
1458856958,8,2,92,0,0,0,0,24,2,0,1,2
1458856959,9,2,91,0,0,0,0,24,2,0,1,2
1458856960,8,2,92,0,0,0,0,24,2,0,1,2
1458856961,8,2,92,0,0,0,0,24,2,0,1,2
1458856962,9,2,91,0,0,0,0,24,3,0,1,3
1458856963,9,2,91,0,0,0,0,24,3,0,1,3
1458856964,9,1,91,0,0,0,0,24,2,0,1,2
1458856965,9,2,91,0,0,0,0,24,2,0,1,2
1458856966,9,2,91,0,0,0,0,24,2,0,1,3
1458856967,0,2,114,0,0,0,0,24,3,0,2,3
1458856968,9,2,91,0,0,0,0,24,3,0,1,2
1458856969,9,2,91,0,0,0,0,24,2,0,1,3
1458856970,8,2,92,0,0,0,0,24,2,0,1,2
1458856971,8,2,92,0,0,0,0,24,2,0,1,2
1458856972,8,2,92,0,0,0,0,24,2,0,1,3
1458856973,8,2,92,0,0,0,0,24,2,0,1,2
1458856975,8,2,92,0,0,0,0,24,2,0,1,2
1458856976,9,2,91,0,0,0,0,24,2,0,1,3
1458856977,9,2,91,0,0,0,0,24,2,0,1,3
1458856978,0,2,115,0,0,0,0,24,3,0,2,3
1458856979,8,2,92,0,0,0,0,24,2,0,1,2
1458856980,9,2,91,0,0,0,0,24,2,0,1,2
1458856981,9,2,91,0,0,0,0,24,2,0,1,2
1458856982,11,2,89,0,0,0,0,24,3,0,1,3
1458856983,9,2,91,0,0,0,0,24,2,0,1,2
1458856984,9,1,91,0,0,0,0,24,2,0,1,2
1458856985,9,2,91,0,0,0,0,24,3,0,1,3
1458856986,9,2,91,0,0,0,0,24,2,0,1,2
1458856987,8,1,92,0,0,0,0,24,2,0,1,1
1458856988,0,2,116,0,0,0,0,24,3,0,3,3
1458856989,9,2,91,0,0,0,0,24,2,0,1,3
1458856990,9,2,91,0,0,0,0,24,2,0,1,2
1458856991,8,2,92,0,0,0,0,24,2,0,1,2
1458856992,9,2,91,0,0,0,0,24,2,0,1,2
1458856993,9,2,91,0,0,0,0,24,2,0,1,2
1458856994,10,2,90,0,0,0,0,24,3,0,1,2
1458856995,10,3,90,0,0,0,0,24,3,0,1,3
1458856996,8,2,92,0,0,0,0,24,2,0,1,2
1458856997,9,2,91,0,0,0,0,24,2,0,1,2
1458856999,0,3,116,0,0,0,0,24,3,0,2,3
1458857000,8,2,92,0,0,0,0,24,2,0,1,2
1458857001,8,1,92,0,0,0,0,24,2,0,1,2
1458857002,9,2,91,0,0,0,0,24,3,0,1,3
1458857003,7,2,93,0,0,0,0,24,2,0,1,3
1458857004,7,1,93,0,0,0,0,24,2,0,1,2
1458857005,8,2,92,0,0,0,0,24,2,0,1,3
1458857006,8,2,92,0,0,0,0,24,2,0,1,2
1458857007,8,1,92,0,0,0,0,24,2,0,1,1
1458857008,10,2,90,0,0,0,0,24,3,0,1,3
1458857009,0,3,119,0,0,0,0,24,3,0,3,3
1458857010,9,2,91,0,0,0,0,24,2,0,1,2
1458857011,8,2,92,0,0,0,0,24,2,0,1,2
1458857012,9,2,91,0,0,0,0,24,2,0,1,3
1458857013,9,2,91,0,0,0,0,24,2,0,1,2
1458857014,9,2,91,0,0,0,0,24,3,0,1,2
1458857015,9,2,91,0,0,0,0,24,2,0,1,3
1458857016,8,2,92,0,0,0,0,24,2,0,1,2
1458857017,8,2,92,0,0,0,0,24,2,0,1,2
1458857018,9,2,91,0,0,0,0,24,2,0,0,3
1458857020,0,3,114,0,0,0,0,24,3,0,2,3
1458857021,9,2,91,0,0,0,0,24,2,0,1,2
1458857022,8,2,92,0,0,0,0,24,2,0,1,2
1458857023,9,2,91,0,0,0,0,24,2,0,1,2
1458857024,7,2,93,0,0,0,0,24,2,0,1,2
1458857025,8,2,92,0,0,0,0,24,2,0,1,3
1458857026,8,2,92,0,0,0,0,24,2,0,1,3
1458857027,6,1,94,0,0,0,0,24,2,0,1,2
1458857028,9,2,91,0,0,0,0,24,2,0,1,3
1458857029,7,2,93,0,0,0,0,24,2,0,1,2
1458857030,0,2,121,0,0,0,0,24,3,0,3,3
1458857031,7,2,93,0,0,0,0,24,2,0,1,2
1458857032,9,2,91,0,0,0,0,24,2,0,1,3
1458857033,8,2,92,0,0,0,0,24,2,0,1,2
1458857034,8,2,92,0,0,0,0,24,2,0,1,2
1458857035,8,2,92,0,0,0,0,24,2,0,1,3
1458857036,10,2,90,0,0,0,0,24,2,0,1,2
1458857037,8,2,92,0,0,0,0,24,2,0,1,2
1458857038,9,2,91,0,0,0,0,24,2,0,1,3
1458857039,9,2,91,0,0,0,0,24,2,0,1,2
1458857041,0,2,117,0,0,0,0,24,3,0,3,3
1458857042,10,2,90,0,0,0,0,24,3,0,1,3
1458857043,9,2,91,0,0,0,0,24,2,0,1,2
1458857044,9,1,91,0,0,0,0,24,2,0,1,2
1458857045,9,2,91,0,0,0,0,24,2,0,1,2
1458857046,9,2,91,0,0,0,0,24,2,0,1,3
1458857047,7,1,93,0,0,0,0,24,2,0,1,2
1458857048,9,2,91,0,0,0,0,24,2,0,1,3
1458857049,8,2,92,0,0,0,0,24,2,0,1,2
1458857050,8,1,92,0,0,0,0,24,2,0,1,2
1458857051,0,3,123,0,0,0,0,24,3,0,3,3
1458857052,9,2,91,0,0,0,0,24,2,0,1,2
1458857053,9,2,91,0,0,0,0,24,2,0,1,2
1458857054,10,2,90,0,0,0,0,24,2,0,1,3
1458857055,9,2,91,0,0,0,0,24,2,0,1,3
1458857056,10,2,90,0,0,0,0,24,2,0,1,2
1458857057,8,2,92,0,0,0,0,24,3,0,1,2
1458857058,9,2,91,0,0,0,0,24,2,0,1,3
1458857059,8,2,92,0,0,0,0,24,2,0,1,2
1458857060,9,3,91,0,0,0,0,24,2,0,2,3
1458857061,0,4,116,0,0,0,0,24,4,0,3,4
1458857062,9,3,91,0,0,0,0,24,2,0,1,3
1458857064,9,2,91,0,0,0,0,24,2,0,1,3
1458857065,8,3,92,0,0,0,0,24,3,0,0,3
1458857066,8,2,92,0,0,0,0,24,2,0,1,2
1458857067,7,1,93,0,0,0,0,24,2,0,1,1
1458857068,9,2,91,0,0,0,0,24,2,0,1,3
1458857069,8,2,92,0,0,0,0,24,2,0,1,2
1458857070,9,1,91,0,0,0,0,24,2,0,1,2
1458857071,9,2,91,0,0,0,0,24,2,0,1,3
1458857072,0,3,126,0,0,0,0,24,4,0,3,3
1458857073,8,2,92,0,0,0,0,24,2,0,1,2
1458857074,9,2,91,0,0,0,0,24,2,0,1,2
1458857075,8,2,92,0,0,0,0,24,2,0,1,2
1458857076,8,2,92,0,0,0,0,24,2,0,1,2
1458857077,7,2,93,0,0,0,0,24,2,0,1,2
1458857078,8,2,92,0,0,0,0,24,2,0,1,3
1458857079,7,2,93,0,0,0,0,24,2,0,1,2
1458857081,0,3,149,0,0,0,0,24,4,0,2,4
1458857082,8,1,92,0,0,0,0,24,2,0,1,2
1458857083,0,3,116,0,0,0,0,24,3,0,2,3
1458857084,10,2,90,0,0,0,0,24,3,0,1,3
1458857085,9,2,91,0,0,0,0,24,2,0,1,2
1458857086,9,2,91,0,0,0,0,24,3,0,1,3
1458857087,9,2,91,0,0,0,0,24,2,0,1,2
1458857088,8,1,92,0,0,0,0,24,2,0,1,2
1458857089,8,2,92,0,0,0,0,24,2,0,1,2
1458857090,8,2,92,0,0,0,0,24,2,0,1,3
1458857091,8,1,92,0,0,0,0,24,2,0,1,1
1458857092,9,2,91,0,0,0,0,24,2,0,1,2
1458857093,0,3,112,0,0,0,0,24,3,0,2,3
1458857095,7,2,93,0,0,0,0,24,2,0,1,2
1458857096,9,2,91,0,0,0,0,24,2,0,1,2
1458857097,10,2,90,0,0,0,0,24,2,0,1,3
1458857098,9,2,91,0,0,0,0,24,2,0,1,3
1458857099,9,2,91,0,0,0,0,24,2,0,1,2
1458857100,9,2,91,0,0,0,0,24,3,0,1,2
1458857101,8,2,92,0,0,0,0,24,2,0,1,2
1458857102,8,1,92,0,0,0,0,24,2,0,1,2
1458857103,9,2,91,0,0,0,0,24,2,0,1,2
1458857104,0,2,113,0,0,0,0,24,3,0,2,3
1458857105,7,2,93,0,0,0,0,24,2,0,1,2
1458857106,9,2,91,0,0,0,0,24,2,0,1,3
1458857107,8,2,92,0,0,0,0,24,2,0,1,3
1458857108,8,1,92,0,0,0,0,24,2,0,1,2
1458857109,8,2,92,0,0,0,0,24,2,0,1,2
1458857110,8,2,92,0,0,0,0,24,2,0,1,3
1458857111,8,1,92,0,0,0,0,24,2,0,1,2
1458857112,8,2,92,0,0,0,0,24,2,0,1,2
1458857113,8,2,92,0,0,0,0,24,2,0,1,3
1458857114,0,2,116,0,0,0,0,24,3,0,2,3
1458857115,8,2,92,0,0,0,0,24,2,0,1,2
1458857116,8,2,92,0,0,0,0,24,2,0,1,2
1458857117,7,2,93,0,0,0,0,24,2,0,1,2
1458857118,8,2,92,0,0,0,0,24,2,0,1,2
1458857119,9,2,91,0,0,0,0,24,2,0,1,3
1458857120,8,2,92,0,0,0,0,24,3,0,1,2
1458857121,9,2,91,0,0,0,0,24,2,0,1,2
1458857122,8,2,92,0,0,0,0,24,2,0,1,2
1458857124,10,2,90,0,0,0,0,24,2,0,1,2
1458857125,0,2,113,0,0,0,0,24,4,0,2,3
1458857126,8,2,92,0,0,0,0,24,2,0,1,2
1458857127,8,2,92,0,0,0,0,24,2,0,1,2
1458857128,9,1,91,0,0,0,0,24,2,0,1,2
1458857129,10,2,90,0,0,0,0,24,3,0,1,2
1458857130,9,2,91,0,0,0,0,24,3,0,1,3
1458857131,8,1,92,0,0,0,0,24,2,0,1,2
1458857132,9,2,91,0,0,0,0,24,3,0,1,3
1458857133,9,2,91,0,0,0,0,24,2,0,1,3
1458857134,9,1,91,0,0,0,0,24,2,0,1,2
1458857135,0,3,115,0,0,0,0,24,3,0,2,3
1458857136,9,2,91,0,0,0,0,24,2,0,1,3
1458857137,7,1,93,0,0,0,0,24,2,0,1,2
1458857138,8,2,92,0,0,0,0,24,2,0,1,2
1458857139,8,2,92,0,0,0,0,24,2,0,1,3
1458857140,8,2,92,0,0,0,0,24,2,0,1,2
1458857141,9,2,91,0,0,0,0,24,2,0,1,2
1458857142,8,2,92,0,0,0,0,24,2,0,1,3
1458857143,8,1,92,0,0,0,0,24,2,0,1,2
1458857144,9,2,91,0,0,0,0,24,2,0,1,2
1458857146,0,3,116,0,0,0,0,24,3,0,3,4
1458857147,10,2,90,0,0,0,0,24,3,0,1,3
1458857148,8,1,92,0,0,0,0,24,2,0,1,2
1458857149,9,2,91,0,0,0,0,24,2,0,1,2
1458857150,9,2,91,0,0,0,0,24,2,0,1,2
1458857151,8,1,92,0,0,0,0,24,2,0,1,2
1458857152,9,2,91,0,0,0,0,24,3,0,1,3
1458857153,9,2,91,0,0,0,0,24,2,0,1,2
1458857154,10,2,90,0,0,0,0,24,2,0,1,2
1458857155,9,2,91,0,0,0,0,24,2,0,1,3
1458857156,0,3,116,0,0,0,0,24,4,0,3,4
1458857157,8,2,92,0,0,0,0,24,2,0,1,2
1458857158,10,2,90,0,0,0,0,24,3,0,1,3
1458857159,10,3,90,0,0,0,0,24,3,0,1,3
1458857160,8,2,92,0,0,0,0,24,2,0,1,2
1458857161,9,2,91,0,0,0,0,24,2,0,1,3
1458857162,10,3,90,0,0,0,0,24,3,0,1,3
1458857163,9,2,91,0,0,0,0,24,2,0,1,2
1458857164,9,2,91,0,0,0,0,24,2,0,1,3
1458857165,9,3,91,0,0,0,0,24,3,0,1,3
1458857166,0,2,114,0,0,0,0,24,3,0,2,3
1458857167,9,2,91,0,0,0,0,24,2,0,1,2
1458857169,10,2,90,0,0,0,0,24,2,0,1,3
1458857170,9,2,91,0,0,0,0,24,2,0,1,3
1458857171,9,2,91,0,0,0,0,24,2,0,1,2
1458857172,10,3,90,0,0,0,0,24,3,0,1,3
1458857173,9,2,91,0,0,0,0,24,2,0,1,2
1458857174,8,2,92,0,0,0,0,24,2,0,1,2
1458857175,10,3,90,0,0,0,0,24,3,0,1,3
1458857176,8,2,92,0,0,0,0,24,3,0,1,2
1458857177,0,2,113,0,0,0,0,24,4,0,2,2
1458857178,10,2,90,0,0,0,0,24,2,0,1,3
1458857179,10,2,90,0,0,0,0,24,3,0,1,3
1458857180,8,1,92,0,0,0,0,24,2,0,1,2
1458857181,9,2,91,0,0,0,0,24,3,0,1,3
1458857182,9,2,91,0,0,0,0,24,2,0,1,3
1458857183,8,2,92,0,0,0,0,24,2,0,1,2
1458857184,11,3,89,0,0,0,0,24,2,0,1,3
1458857185,9,2,91,0,0,0,0,24,2,0,1,2
1458857186,8,2,92,0,0,0,0,24,2,0,1,2
1458857187,0,3,115,0,0,0,0,24,4,0,2,4
1458857188,10,2,90,0,0,0,0,24,3,0,1,3
1458857189,9,2,91,0,0,0,0,24,2,0,1,2
1458857190,9,2,91,0,0,0,0,24,3,0,1,2
1458857191,10,2,90,0,0,0,0,24,3,0,1,3
1458857192,9,2,91,0,0,0,0,24,2,0,1,2
1458857193,9,2,91,0,0,0,0,24,2,0,1,3
1458857194,9,3,91,0,0,0,0,24,3,0,1,3
1458857195,8,2,92,0,0,0,0,24,2,0,1,2
1458857196,10,2,90,0,0,0,0,24,3,0,1,3
1458857198,0,3,113,0,0,0,0,24,3,0,2,3
1458857199,8,2,92,0,0,0,0,24,2,0,1,2
1458857200,8,2,92,0,0,0,0,24,2,0,1,2
1458857201,9,2,91,0,0,0,0,24,2,0,1,3
1458857202,8,2,92,0,0,0,0,24,2,0,1,2
1458857203,7,2,93,0,0,0,0,24,2,0,1,2
1458857204,11,3,89,0,0,0,0,24,3,0,1,3
1458857205,9,2,91,0,0,0,0,24,2,0,1,2
1458857206,0,4,144,0,0,0,0,24,4,0,2,5
1458857207,8,2,92,0,0,0,0,24,2,0,1,2
1458857209,0,3,114,0,0,0,0,24,4,0,2,3
1458857210,9,2,91,0,0,0,0,24,2,0,1,3
1458857211,8,2,92,0,0,0,0,24,2,0,1,2
1458857212,11,2,89,0,0,0,0,24,3,0,1,3
1458857213,10,2,90,0,0,0,0,24,2,0,1,2
1458857214,9,2,91,0,0,0,0,24,2,0,1,2
1458857215,9,2,91,0,0,0,0,24,2,0,1,3
1458857216,12,2,88,0,0,0,0,24,3,0,1,3
1458857217,9,1,91,0,0,0,0,24,2,0,1,2
1458857218,9,2,91,0,0,0,0,24,2,0,1,3
